,time,displacement
0,0.0,1.0
1,0.2222222222222222,1.2222222222222223
2,0.4444444444444444,1.4938271604938271
3,0.6666666666666666,1.8257887517146776
4,0.8888888888888888,2.2315195854290506
5,1.1111111111111112,2.7274128266355064
6,1.3333333333333333,3.333504565887841
7,1.5555555555555554,4.074283358307361
8,1.7777777777777777,4.979679660153442
9,2.0,6.08627514018754
